domain,entity_ru,entity_latin,fact_type,value,book_id,authors,title,year,section_path,para_no,quote,confidence,period,note,book_type,flags
currencies_measures,денежная система Русской Правды,,other,"Пять элементов денежной системы: гривна, куна, ногата, резана, веверица (векша)",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,112,"Древнейшие русские письменные памятники знают пять элементов денежной системы: гривну, куну, ногату, резану, веверицу.",B,c1230,fact_type other: состав системы единиц,scholarly,
currencies_measures,гривна кун,,quantity,Счёт Краткой Правды: гривна = 20 ногат = 25 кун = 50 резан,177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,124,гривна = 20 ногатам = 25 кунам = 50 резанам.,B,medieval_general,XI в.; для XIII в. см. счёт Пространной Правды,scholarly,
currencies_measures,гривна кун,,quantity,"Для Пространной Правды (XII–XIII вв.): гривна кун 51,19 г = 20 ногат по 2,56 г = 50 кун/резан по 1,02 г",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,162,"Для времени Пространной Правды (XII–XIII вв.) гривна кун (51,19 г) = 20 ногатам (по 2,56 г) =50 кунам или резанам (по 1,02 г).",B,c1230,теоретические нормы Янина; куна приравнена резане,scholarly,
currencies_measures,куна,,other,"В Пространной Правде резана исчезает, её место везде занимает куна",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,126,"этого памятника и Краткой Правды показывает, что в нем полностью отсутствует резана, место которой везде занимает куна, тогда как оценки, выраженные в гривне и в ногате, остаются одинаковыми в",B,c1230,изменение счёта на рубеже XII–XIII вв.,scholarly,
currencies_measures,гривна серебра,,quantity,"Гривна серебра XII в. = 4 гривнам кун; гривна кун = 204,756 г : 4 = 51,19 г",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,160,"Гривна кун = гривне серебра: 4 = 204,756 г: 4 = 51,19 г.",B,c1230,теоретическая норма,scholarly,
currencies_measures,гривна серебра,,quantity,Смоленский договор 1229 г.: за гривну серебра 4 гривны кунами,177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,[notes] > 560,2340,"Однако такое же соотношение («а за гривну серебра по 4 гривны кунами или пенязи») показано и в Торговом договоре Смоленска с Ригой и Готским берегом 1229 г., где под «гривной серебра» может",B,c1230,1229 г. — прямо к эпохе; в Смоленске под гривной серебра — шестиугольный слиток,scholarly,
currencies_measures,гривна серебра,,quantity,"Статья «А се бещестие»: гривна серебра = 7,5 гривнам кун",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Очерки истории денежной системы средневекового Новгорода > Берестяные грамоты и проблема происхождения новгородской денежной системы XV в.[472],1415,"В известной статье «А се бещестие», дополнительной к Русской Правде, зафиксировано хронологически неприуроченное равенство гривны серебра 7,5 гривнам кун: «а за гривну серебра пол осме гривне»[543].",B,medieval_general,соотношение хронологически не приурочено; местный вариант,scholarly,
currencies_measures,гривна серебра,,dimensions,"Законный вес новгородского слитка XIII в. — 196,2 г (15 «гривен из ногат» по 13,08 г)",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Очерки истории денежной системы средневекового Новгорода > Берестяные грамоты и проблема происхождения новгородской денежной системы XV в.[472],1415,Этот вес мы и должны признать законным для слитков XIII в.,B,c1230,"позднее Янин различает теоретическую норму 204,756 г и практическую 196,2 г",scholarly,
currencies_measures,гривна серебра,,material,"Гривна серебра — серебряный слиток, единственная серебряная единица обращения в кладах XII – первой половины XIV в.",177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Денежно-весовые системы домонгольской Руси > Глава II Денежная терминология и денежный счет домонгольской Руси,153,"существование которой отмечено уже источниками XII в., можно понимать только серебряный слиток, единственную серебряную единицу русского денежного обращения, известную в кладах XII – первой",B,c1230,,scholarly,
currencies_measures,гривна серебра,,quantity,В гривне серебра 200 резан; резана — около 1 г (по норме западного денария),177850,Янин Валентин Лаврентьевич,Денежно-весовые системы домонгольской Руси и очерки истории денежной системы средневекового Новгорода,2009,Очерки истории денежной системы средневекового Новгорода > Берестяные грамоты и проблема происхождения новгородской денежной системы XV в.[472],1409,"Его норма чуть превышала 1 г, и, поскольку в гривне серебра содержалось 200 резан, вес последней должен был немного превышать 200 г.",B,c1230,,scholarly,
